object_class,filepath
teapot,train/n04398044/n04398044_11032.jpg
teapot,train/n04398044/n04398044_11058.jpg
teapot,train/n04398044/n04398044_11070.jpg
teapot,train/n04398044/n04398044_11074.jpg
teapot,train/n04398044/n04398044_11088.jpg
teapot,train/n04398044/n04398044_11090.jpg
teapot,train/n04398044/n04398044_1110.jpg
teapot,train/n04398044/n04398044_11119.jpg
teapot,train/n04398044/n04398044_11146.jpg
teapot,train/n04398044/n04398044_11154.jpg
teapot,train/n04398044/n04398044_11166.jpg
teapot,train/n04398044/n04398044_112.jpg
teapot,train/n04398044/n04398044_11212.jpg
teapot,train/n04398044/n04398044_11266.jpg
teapot,train/n04398044/n04398044_11298.jpg
teapot,train/n04398044/n04398044_11321.jpg
teapot,train/n04398044/n04398044_11340.jpg
teapot,train/n04398044/n04398044_11349.jpg
teapot,train/n04398044/n04398044_11355.jpg
teapot,train/n04398044/n04398044_1141.jpg
teapot,train/n04398044/n04398044_11411.jpg
teapot,train/n04398044/n04398044_11451.jpg
teapot,train/n04398044/n04398044_11458.jpg
teapot,train/n04398044/n04398044_1146.jpg
teapot,train/n04398044/n04398044_11465.jpg
teapot,train/n04398044/n04398044_11472.jpg
teapot,train/n04398044/n04398044_11474.jpg
teapot,train/n04398044/n04398044_11492.jpg
teapot,train/n04398044/n04398044_11501.jpg
teapot,train/n04398044/n04398044_11512.jpg
teapot,train/n04398044/n04398044_11526.jpg
teapot,train/n04398044/n04398044_11536.jpg
teapot,train/n04398044/n04398044_11557.jpg
teapot,train/n04398044/n04398044_11560.jpg
teapot,train/n04398044/n04398044_11567.jpg
teapot,train/n04398044/n04398044_1157.jpg
teapot,train/n04398044/n04398044_11626.jpg
teapot,train/n04398044/n04398044_11630.jpg
teapot,train/n04398044/n04398044_11637.jpg
teapot,train/n04398044/n04398044_11638.jpg
teapot,train/n04398044/n04398044_11656.jpg
teapot,train/n04398044/n04398044_11669.jpg
teapot,train/n04398044/n04398044_11724.jpg
teapot,train/n04398044/n04398044_11775.jpg
teapot,train/n04398044/n04398044_11791.jpg
teapot,train/n04398044/n04398044_11804.jpg
teapot,train/n04398044/n04398044_11867.jpg
teapot,train/n04398044/n04398044_11870.jpg
teapot,train/n04398044/n04398044_11883.jpg
teapot,train/n04398044/n04398044_11907.jpg
teapot,train/n04398044/n04398044_1196.jpg
teapot,train/n04398044/n04398044_11998.jpg
teapot,train/n04398044/n04398044_12020.jpg
teapot,train/n04398044/n04398044_12061.jpg
teapot,train/n04398044/n04398044_12078.jpg
teapot,train/n04398044/n04398044_1208.jpg
teapot,train/n04398044/n04398044_12153.jpg
teapot,train/n04398044/n04398044_12206.jpg
teapot,train/n04398044/n04398044_12233.jpg
teapot,train/n04398044/n04398044_12244.jpg
teapot,train/n04398044/n04398044_12328.jpg
teapot,train/n04398044/n04398044_12350.jpg
teapot,train/n04398044/n04398044_12427.jpg
teapot,train/n04398044/n04398044_12431.jpg
teapot,train/n04398044/n04398044_12442.jpg
teapot,train/n04398044/n04398044_12462.jpg
teapot,train/n04398044/n04398044_12479.jpg
teapot,train/n04398044/n04398044_12501.jpg
teapot,train/n04398044/n04398044_12523.jpg
teapot,train/n04398044/n04398044_12545.jpg
teapot,train/n04398044/n04398044_12551.jpg
teapot,train/n04398044/n04398044_12576.jpg
teapot,train/n04398044/n04398044_12587.jpg
teapot,train/n04398044/n04398044_12623.jpg
teapot,train/n04398044/n04398044_12654.jpg
teapot,train/n04398044/n04398044_12670.jpg
teapot,train/n04398044/n04398044_12676.jpg
teapot,train/n04398044/n04398044_12690.jpg
teapot,train/n04398044/n04398044_12696.jpg
teapot,train/n04398044/n04398044_12716.jpg
teapot,train/n04398044/n04398044_12723.jpg
teapot,train/n04398044/n04398044_12732.jpg
teapot,train/n04398044/n04398044_12759.jpg
teapot,train/n04398044/n04398044_12810.jpg
teapot,train/n04398044/n04398044_12811.jpg
teapot,train/n04398044/n04398044_12818.jpg
teapot,train/n04398044/n04398044_12831.jpg
teapot,train/n04398044/n04398044_12838.jpg
teapot,train/n04398044/n04398044_1285.jpg
teapot,train/n04398044/n04398044_12853.jpg
teapot,train/n04398044/n04398044_12907.jpg
teapot,train/n04398044/n04398044_13013.jpg
teapot,train/n04398044/n04398044_13029.jpg
teapot,train/n04398044/n04398044_13032.jpg
teapot,train/n04398044/n04398044_13045.jpg
teapot,train/n04398044/n04398044_13053.jpg
teapot,train/n04398044/n04398044_13113.jpg
teapot,train/n04398044/n04398044_13170.jpg
teapot,train/n04398044/n04398044_13187.jpg
teapot,train/n04398044/n04398044_13200.jpg
teapot,train/n04398044/n04398044_13222.jpg
teapot,train/n04398044/n04398044_13264.jpg
teapot,train/n04398044/n04398044_13314.jpg
teapot,train/n04398044/n04398044_13325.jpg
teapot,train/n04398044/n04398044_13330.jpg
teapot,train/n04398044/n04398044_13361.jpg
teapot,train/n04398044/n04398044_13404.jpg
teapot,train/n04398044/n04398044_13409.jpg
teapot,train/n04398044/n04398044_13410.jpg
teapot,train/n04398044/n04398044_13417.jpg
teapot,train/n04398044/n04398044_13418.jpg
teapot,train/n04398044/n04398044_13453.jpg
teapot,train/n04398044/n04398044_13462.jpg
teapot,train/n04398044/n04398044_13466.jpg
teapot,train/n04398044/n04398044_13469.jpg
teapot,train/n04398044/n04398044_13470.jpg
teapot,train/n04398044/n04398044_13506.jpg
teapot,train/n04398044/n04398044_13519.jpg
teapot,train/n04398044/n04398044_13527.jpg
teapot,train/n04398044/n04398044_13533.jpg
teapot,train/n04398044/n04398044_13542.jpg
teapot,train/n04398044/n04398044_13563.jpg
teapot,train/n04398044/n04398044_13569.jpg
teapot,train/n04398044/n04398044_1358.jpg
teapot,train/n04398044/n04398044_13603.jpg
teapot,train/n04398044/n04398044_1363.jpg
teapot,train/n04398044/n04398044_13680.jpg
teapot,train/n04398044/n04398044_137.jpg
teapot,train/n04398044/n04398044_13702.jpg
teapot,train/n04398044/n04398044_13716.jpg
teapot,train/n04398044/n04398044_1372.jpg
teapot,train/n04398044/n04398044_13741.jpg
teapot,train/n04398044/n04398044_13744.jpg
teapot,train/n04398044/n04398044_13747.jpg
teapot,train/n04398044/n04398044_13752.jpg
teapot,train/n04398044/n04398044_13763.jpg
teapot,train/n04398044/n04398044_13775.jpg
teapot,train/n04398044/n04398044_13785.jpg
teapot,train/n04398044/n04398044_13787.jpg
teapot,train/n04398044/n04398044_13803.jpg
teapot,train/n04398044/n04398044_1381.jpg
teapot,train/n04398044/n04398044_13812.jpg
teapot,train/n04398044/n04398044_13820.jpg
teapot,train/n04398044/n04398044_13833.jpg
teapot,train/n04398044/n04398044_13875.jpg
teapot,train/n04398044/n04398044_13879.jpg
teapot,train/n04398044/n04398044_13904.jpg
teapot,train/n04398044/n04398044_13910.jpg
teapot,train/n04398044/n04398044_13918.jpg
teapot,train/n04398044/n04398044_13978.jpg
teapot,train/n04398044/n04398044_1399.jpg
teapot,train/n04398044/n04398044_14007.jpg
teapot,train/n04398044/n04398044_14022.jpg
teapot,train/n04398044/n04398044_14026.jpg
teapot,train/n04398044/n04398044_14037.jpg
teapot,train/n04398044/n04398044_14047.jpg
teapot,train/n04398044/n04398044_14076.jpg
teapot,train/n04398044/n04398044_14100.jpg
teapot,train/n04398044/n04398044_14115.jpg
teapot,train/n04398044/n04398044_14120.jpg
teapot,train/n04398044/n04398044_14137.jpg
teapot,train/n04398044/n04398044_14146.jpg
teapot,train/n04398044/n04398044_14160.jpg
teapot,train/n04398044/n04398044_14173.jpg
teapot,train/n04398044/n04398044_14186.jpg
teapot,train/n04398044/n04398044_14188.jpg
teapot,train/n04398044/n04398044_1421.jpg
teapot,train/n04398044/n04398044_14218.jpg
teapot,train/n04398044/n04398044_14237.jpg
teapot,train/n04398044/n04398044_14259.jpg
teapot,train/n04398044/n04398044_14289.jpg
teapot,train/n04398044/n04398044_14305.jpg
teapot,train/n04398044/n04398044_14340.jpg
teapot,train/n04398044/n04398044_14358.jpg
teapot,train/n04398044/n04398044_1436.jpg
teapot,train/n04398044/n04398044_14368.jpg
teapot,train/n04398044/n04398044_14371.jpg
teapot,train/n04398044/n04398044_14373.jpg
teapot,train/n04398044/n04398044_14381.jpg
teapot,train/n04398044/n04398044_14386.jpg
teapot,train/n04398044/n04398044_144.jpg
teapot,train/n04398044/n04398044_14400.jpg
teapot,train/n04398044/n04398044_14433.jpg
teapot,train/n04398044/n04398044_14445.jpg
teapot,train/n04398044/n04398044_14456.jpg
teapot,train/n04398044/n04398044_14488.jpg
teapot,train/n04398044/n04398044_14504.jpg
teapot,train/n04398044/n04398044_14516.jpg
teapot,train/n04398044/n04398044_14531.jpg
teapot,train/n04398044/n04398044_14549.jpg
teapot,train/n04398044/n04398044_14551.jpg
teapot,train/n04398044/n04398044_14586.jpg
teapot,train/n04398044/n04398044_14614.jpg
teapot,train/n04398044/n04398044_14625.jpg
teapot,train/n04398044/n04398044_14629.jpg
teapot,train/n04398044/n04398044_14650.jpg
teapot,train/n04398044/n04398044_14653.jpg
teapot,train/n04398044/n04398044_1466.jpg
teapot,train/n04398044/n04398044_14689.jpg
teapot,train/n04398044/n04398044_14691.jpg
teapot,train/n04398044/n04398044_14696.jpg
teapot,train/n04398044/n04398044_14713.jpg
teapot,train/n04398044/n04398044_1475.jpg
teapot,train/n04398044/n04398044_14774.jpg
teapot,train/n04398044/n04398044_14796.jpg
teapot,train/n04398044/n04398044_14864.jpg
teapot,train/n04398044/n04398044_14884.jpg
teapot,train/n04398044/n04398044_14892.jpg
teapot,train/n04398044/n04398044_14895.jpg
teapot,train/n04398044/n04398044_14908.jpg
